Date	MS 	SP100	Apple	Dell	HP	IBM	Intel	Ford
1/11/2007	30.7	661.64	95.8	26.93	42.64	98.65	21.92	7.77
1/12/2007	31.21	665.67	94.62	26.62	43.53	99.34	22.13	7.89
1/16/2007	31.16	666.03	97.1	26.51	43.2	100.82	22.3	7.94
1/17/2007	31.1	665.2	94.95	25.84	42.49	100.02	21.04	8.04
1/18/2007	31	664.04	89.07	25.21	42.34	99.45	20.65	8.18
1/19/2007	31.11	665.38	88.5	25.02	42	96.17	20.82	8.3
1/22/2007	30.72	662.41	86.79	24.49	42.02	97.11	20.79	8.41
1/23/2007	30.74	664.12	85.7	24.29	42.31	97.08	20.55	8.3
1/24/2007	31.09	669.94	86.7	24.46	42.39	97.4	20.84	8.2
1/25/2007	30.45	661.34	86.25	24.15	41.71	97.51	20.6	8.22
1/26/2007	30.6	660.35	85.38	23.73	41.69	97.45	20.53	8.42
1/29/2007	30.53	659.55	85.94	23.85	42.42	98.54	20.89	8.37
1/30/2007	30.48	662.79	85.55	24.29	43.11	99.37	20.93	8.2
1/31/2007	30.86	666.78	85.73	24.22	43.28	99.15	20.96	8.13
2/1/2007	30.56	668.89	84.74	23.8	42.36	99	21.11	8.29
2/2/2007	30.19	669.59	84.75	23.52	42.07	99.17	21.23	8.23
2/5/2007	29.61	669.21	83.94	23.9	42.81	100.38	21.28	8.33
2/6/2007	29.51	668.91	84.15	23.65	42.01	99.85	21.31	8.54
2/7/2007	29.37	668.46	86.15	23.82	42.3	99.54	21.51	8.56
2/8/2007	29.26	667.16	86.18	23.85	42.47	99.62	21.36	8.55
2/9/2007	28.98	663.18	83.27	23.72	42.23	98.55	21.03	8.73
2/12/2007	28.94	661.02	84.88	23.51	42.1	98.58	20.8	8.65
2/13/2007	29.01	665.82	84.7	23.61	42.59	98.29	20.87	8.45
2/14/2007	29.4	670.21	85.3	23.9	42.83	99.2	21.14	8.51
2/15/2007	29.46	669.73	85.21	24.38	42.68	98.92	21.31	8.6
2/16/2007	28.74	668.84	84.83	24.39	42.77	98.99	21.23	8.53
2/20/2007	28.83	670.05	85.9	24.53	43.13	99.35	21.18	8.65
2/21/2007	29.35	668.4	89.2	24.31	41.1	99.09	20.88	8.47
2/22/2007	29.39	667.22	89.51	24.34	40.78	98.5	20.97	8.35
2/23/2007	28.9	664.01	89.07	24.19	40.82	97.73	20.76	8.3
2/26/2007	29.07	663.38	88.51	23.8	40.29	96.91	20.85	8.26
2/27/2007	27.87	639.71	83.93	22.88	38.92	93.96	20.03	7.78
2/28/2007	28.17	643.74	84.61	22.85	39.35	92.94	19.86	7.91
3/1/2007	28.09	642.05	87.06	23.01	38.93	92.27	19.59	7.77
3/2/2007	27.76	635.28	85.41	23.18	38.67	90.9	19.22	7.59
3/5/2007	27.55	630.47	86.32	22.53	38.75	91.81	19.11	7.58
3/6/2007	27.83	639.96	88.19	22.67	39.43	93.8	19.4	7.64
3/7/2007	27.61	638.16	87.72	22.3	40.17	93.94	19.12	7.62
3/8/2007	27.32	642.28	88	22.26	40.27	93	19.23	7.93
3/9/2007	27.29	642.42	87.97	22.43	40.11	93.28	19.1	7.93
3/12/2007	27.44	644.19	89.87	22.35	40.37	94.11	19.48	7.82
3/13/2007	26.72	631.17	88.4	21.79	39.55	92.71	19.12	7.64
3/14/2007	27.4	635.15	90	22.32	39.79	93.76	19.23	7.51
3/15/2007	27.28	636.74	89.57	22.46	39.7	93.45	19.14	7.59
3/16/2007	27.33	633.94	89.59	22.5	39.91	93.25	19.15	7.55
3/19/2007	27.83	640.69	91.13	22.46	40.21	93.99	19.11	7.82
3/20/2007	27.84	644.71	91.48	22.53	39.61	94.5	18.99	7.88
3/21/2007	28.52	655.51	93.87	22.95	40.19	95.36	19.34	8.01
3/22/2007	28.27	656.07	93.96	22.93	40.45	95.19	19.16	8.08
3/23/2007	28.02	655.98	93.52	22.83	40.43	95.03	19.27	7.89
3/26/2007	28.22	656.92	95.85	23.62	40.44	95	19.29	7.87
3/27/2007	27.72	653.07	95.46	23.75	40.23	94.73	19.06	7.85
3/28/2007	27.64	647.87	93.24	23.35	39.79	94.26	18.86	7.98
3/29/2007	27.75	650.93	93.75	23.39	40	94.57	19.09	7.95
3/30/2007	27.87	649.89	92.91	23.21	40.14	94.26	19.13	7.89
4/2/2007	27.74	650.65	93.65	23.02	40.31	95.21	19.13	8.09
4/3/2007	27.87	656.66	94.5	23.07	40.89	96.1	19.31	8.08
4/4/2007	28.5	657.77	94.27	23.36	41.1	96.21	19.38	8.04
4/5/2007	28.55	659.73	94.68	23.51	41.8	96.52	19.58	8.01
4/9/2007	28.57	660.13	93.65	23.71	41.34	96.62	20.1	8.08
4/10/2007	28.4	662.08	94.25	23.91	40.72	96.46	20.68	8.19
4/11/2007	28.11	658.13	92.59	24.25	40.73	95.16	20.47	8.13
4/12/2007	28.54	662.38	92.19	24.65	41.12	95.67	20.5	8.09
4/13/2007	28.61	665.35	90.24	25.36	41.18	94.93	20.46	8.02
4/16/2007	28.73	671.97	91.43	25.53	41.19	96.18	20.69	8.03
4/17/2007	28.85	673.56	90.35	25.47	41.21	97.12	20.98	7.85
4/18/2007	28.6	674.1	90.4	25.04	40.98	94.8	21.35	7.82
4/19/2007	28.69	673.99	90.27	24.94	41.15	94.29	21.81	7.74
4/20/2007	29.02	680.82	90.97	24.99	41.37	94.58	22.16	7.75
4/23/2007	28.78	677.59	93.51	24.84	41.41	95.21	21.91	7.83
4/24/2007	28.79	677.16	93.24	24.79	41.65	98.49	21.94	7.82
4/25/2007	28.99	684.37	95.35	24.97	41.87	101.46	22.26	7.88
4/26/2007	29.1	683.66	98.84	24.91	42.04	100.9	22.09	8.2
4/27/2007	30.12	684.42	99.92	25.23	42.29	101.17	21.87	8.05
4/30/2007	29.94	680.65	99.8	25.21	42.14	102.21	21.5	8.04
5/1/2007	30.4	683.22	99.47	25.22	42.92	103.17	21.8	8.05
5/2/2007	30.61	686.42	100.39	25.15	42.93	102.22	21.93	8.17
5/3/2007	30.97	689.4	100.4	25.75	42.83	102.8	21.74	8.19
5/4/2007	30.56	690.95	100.81	25.66	43.79	102.96	21.9	8.22
5/7/2007	30.71	692.79	103.92	25.9	43.8	103.16	21.96	8.16
5/8/2007	30.75	692.05	105.06	26.02	45.01	103.29	22.15	8.37
5/9/2007	30.78	693.43	106.88	26.04	44.93	104.38	22.47	8.35
5/10/2007	30.58	683.73	107.34	25.44	44.67	104.68	22.21	8.24
5/11/2007	30.89	690.04	108.74	25.81	45.24	105.98	22.28	8.37
5/14/2007	30.97	689.31	109.36	25.27	45.02	105.57	22.12	8.71
5/15/2007	30.9	689.18	107.52	24.67	44.75	104.83	22.01	8.91
5/16/2007	31.07	695.95	107.34	25.92	45.21	105.87	22.18	8.76
5/17/2007	30.98	695.16	109.44	26.06	44.87	105.31	22.23	8.76
5/18/2007	30.83	699.8	110.02	26.07	44.58	107.99	22.7	8.69
5/21/2007	31.05	699.91	111.98	25.94	45.22	107.04	22.63	8.78
5/22/2007	30.69	699.12	113.54	26.38	45.58	106.7	22.99	8.68
5/23/2007	30.58	699.01	112.89	26.26	45.63	105.58	22.67	8.76
5/24/2007	30.17	693.47	110.69	25.89	45.4	103.95	21.97	8.49
5/25/2007	30.48	697.27	113.62	25.99	45.62	105.18	22.16	8.45
5/29/2007	30.79	697.7	114.35	26.11	45.56	105.91	22.3	8.4
5/30/2007	31.11	702.99	118.77	26.22	45.67	106.93	22.08	8.5
5/31/2007	30.69	702.43	121.19	26.91	45.71	106.6	22.18	8.34
6/1/2007	30.59	704.71	118.4	27.3	45.81	106.54	22.36	8.35
6/4/2007	30.72	705.57	121.33	27.32	45.98	106.23	22.16	8.27
6/5/2007	30.58	702.28	122.67	27.26	45.92	105.84	21.96	8.31
6/6/2007	30.29	696.57	123.64	27.35	46.03	102.41	21.49	8.26
6/7/2007	29.62	685.33	124.07	26.99	45.41	101.8	21.31	8.06
6/8/2007	30.05	693.11	124.49	27.34	45.78	103.07	21.83	8.24
6/11/2007	30.02	693.73	120.19	27.6	45.89	103.22	21.93	8.4
6/12/2007	29.85	686.16	120.38	26.92	45.06	102.34	22.2	8.32
6/13/2007	30.39	696.06	117.5	27.25	45.5	103.12	22.67	8.56
6/14/2007	30.52	699.82	118.75	27.64	45.67	103.85	23.23	8.66
6/15/2007	30.49	704.53	120.5	27.81	45.71	105.09	24.24	8.92
6/18/2007	30.51	704.18	125.09	27.85	45.89	105.33	24.17	8.85
6/19/2007	30.46	705.79	123.66	27.82	45.9	106.5	24.1	8.65
6/20/2007	30.01	696.78	121.55	27.53	45.04	106	23.94	8.86
6/21/2007	30.22	700.78	123.9	27.85	45.5	106.6	24.29	8.91
6/22/2007	29.49	690.77	123	27.09	45.18	104.44	23.7	9.13
6/25/2007	29.49	689.72	122.34	27.09	44.94	105.1	23.48	9.03
6/26/2007	29.52	687.78	119.65	27.56	44.64	105.33	23.38	8.96
6/27/2007	29.87	693.94	121.89	27.96	45.19	105.43	23.79	9.28
6/28/2007	29.83	693.86	120.56	28.45	44.61	105.95	23.92	9.49
6/29/2007	29.47	692.77	122.04	28.55	44.62	105.25	23.74	9.42
7/2/2007	29.74	699.49	121.26	28.93	45.19	105.01	24.27	9.64
7/3/2007	30.02	702.93	127.17	28.71	45.58	106.58	24.59	9.42
7/5/2007	29.99	702.82	132.75	28.99	45.9	108.05	24.6	9.15
7/6/2007	29.97	704.5	132.3	29.01	45.98	109.03	24.68	9.11
7/9/2007	29.87	705.58	130.33	29.01	45.36	108.97	24.96	9.08
7/10/2007	29.33	696.21	132.35	28.65	44.94	108.63	24.97	9.09
7/11/2007	29.49	700.6	132.39	28.37	45.65	109.1	24.57	8.9
7/12/2007	30.07	714.74	134.07	28.83	47.35	109.28	26	8.96
7/13/2007	29.82	717.17	137.73	28.82	47.25	108.6	25.97	8.97
7/16/2007	30.03	717.01	138.1	28.95	47.44	109.66	25.95	8.86
7/17/2007	30.78	717.22	138.91	29.19	47.51	110.77	26.33	8.73
7/18/2007	30.92	714.92	138.12	28.99	47.14	111.08	25.06	8.63
7/19/2007	31.51	718.11	140	29.19	48.4	115.86	25.26	8.63
7/20/2007	31.16	709.92	143.75	29.18	48.54	114.81	24.55	8.4
7/23/2007	31.19	714.76	143.7	29.34	48.43	116.38	24.72	8.46
7/24/2007	30.8	701.2	134.89	28.74	47.61	116.17	24.53	8.26
7/25/2007	30.71	705.94	137.26	28.98	47.54	118.1	24.5	7.97
7/26/2007	29.98	689.84	146	28.49	47.1	116.53	24	8.09
7/27/2007	29.39	679.14	143.85	27.82	46.46	115.62	23.54	8.23
7/30/2007	29.4	685.09	141.43	27.78	46.14	114.52	23.85	8.74
7/31/2007	28.99	675.75	131.76	27.97	46.03	110.65	23.62	8.51
8/1/2007	29.3	681.85	135	27.76	46.73	112.04	23.8	8.43
8/2/2007	29.52	684.51	136.49	28.18	48.23	113.23	24.3	8.4
8/3/2007	28.96	667.42	131.85	27.15	47.41	111.89	23.91	8.06
8/6/2007	29.54	683.66	135.25	27.39	48.46	113.89	24.13	8.19
8/7/2007	29.55	687.82	135.03	27.22	48.48	113.53	24.13	8.3
8/8/2007	30	698.14	134.01	27.78	49.4	112.98	24.68	8.87
8/9/2007	29.3	676.02	126.39	26.43	47.02	110.73	23.92	8.38
8/10/2007	28.71	675.62	125	26.45	47.21	112.64	23.98	8.23
8/13/2007	28.63	674.51	127.79	26.7	48.43	112.71	24.02	8.37
8/14/2007	28.27	663.96	124.03	26.46	47.28	112.05	23.8	8.07
8/15/2007	28.1	655.83	119.9	26.3	46.15	111.23	23.22	8
8/16/2007	27.81	658.3	117.05	25.93	46.05	109.69	23.1	7.7
8/17/2007	28.25	674.53	122.06	26.32	47.15	110.9	23.7	7.83
8/20/2007	28.26	674.12	122.22	26.53	46.58	109.22	24.11	8
8/21/2007	28.07	673.85	127.57	26.17	46.01	109.04	23.89	7.92
8/22/2007	28.22	681.28	132.51	26.96	46.42	110	24.15	7.85
8/23/2007	28.3	681.84	131.07	27.24	47.65	111.45	24.23	7.75
8/24/2007	28.81	689.47	135.3	27.74	48.1	113.24	24.79	7.9
8/27/2007	28.49	684.74	132.25	27.59	47.79	113.44	24.45	7.8
8/28/2007	27.93	668.99	126.82	26.89	46.88	112	23.96	7.51
8/29/2007	28.59	683.02	134.08	27.86	48.42	114.57	25.09	7.72
8/30/2007	28.45	680.46	136.25	28.46	48.44	115.37	25.28	7.67
8/31/2007	28.73	687.47	138.48	28.25	49.35	116.69	25.75	7.81
9/4/2007	28.81	694.23	144.16	28.51	50.14	118.19	26.18	7.99
9/5/2007	28.48	686.63	136.76	28.3	50.1	117.88	25.99	7.77
9/6/2007	28.91	688.91	135.01	28.46	50.19	117.62	26.15	7.78
9/7/2007	28.44	677.74	131.77	27.16	48.85	115.55	25.47	7.52
9/10/2007	28.48	678.04	136.71	26.55	49	115.8	25.35	7.52
9/11/2007	28.93	687.65	135.49	26.94	49.87	117.35	25.66	7.58
9/12/2007	28.93	688.42	136.85	26.76	48.76	116	25.46	7.5
9/13/2007	29.16	695	137.2	26.89	48.77	115.95	25.35	7.92
9/14/2007	29.04	694.38	138.81	26.39	48.38	115.13	24.93	8.03
9/17/2007	28.73	691.12	138.41	26.3	49.14	114.52	24.85	8.28
9/18/2007	28.93	710.08	140.92	27.1	50.17	116.63	25.41	8.42
9/19/2007	28.67	713.53	140.77	27.74	49.78	116.67	25.68	8.4
9/20/2007	28.42	709.81	140.31	27.85	50.1	116.86	25.81	8.25
9/21/2007	28.65	713.35	144.15	27.76	50.53	116.78	25.87	8.23
9/24/2007	29.08	710.14	148.28	27.87	50.24	116.25	25.98	8.48
9/25/2007	29.56	710.52	153.18	28.16	50.98	116.51	25.89	8.34
9/26/2007	29.5	714.06	152.77	27.98	50.62	117.3	25.91	8.88
9/27/2007	29.49	716.46	154.5	27.75	50.27	117.71	25.76	8.63
9/28/2007	29.46	714.49	153.47	27.6	49.79	117.8	25.86	8.49
10/1/2007	29.77	723.78	156.34	27.95	50.98	119.03	26.37	8.23
10/2/2007	29.7	723.53	158.45	27.76	51.04	118.36	26.38	8.57
10/3/2007	29.45	719.73	157.92	27.58	50.36	116.4	25.81	8.43
10/4/2007	29.71	720.59	156.24	27.62	50.47	115.69	25.6	8.26
10/5/2007	29.84	725.83	161.45	27.85	50.9	116.3	25.54	8.37
10/8/2007	29.84	724.1	167.91	27.95	52.03	117.77	25.66	8.19
10/9/2007	30.1	729.79	167.86	27.91	52.46	118.3	25.84	8.32
10/10/2007	30.23	728.03	166.79	28.04	52.25	118.62	25.88	8.23
10/11/2007	29.91	724.9	162.23	28.01	51.61	118.05	25.43	8.76
10/12/2007	30.17	727.77	167.25	28.53	51.55	117.81	25.55	9.2
10/15/2007	30.04	722.09	166.98	28.18	51.24	118.03	25.75	8.99
10/16/2007	30.32	717.81	169.58	27.85	51.51	119.6	25.48	8.78
10/17/2007	31.08	719.7	172.75	28.62	52.54	115.78	26.72	8.69
10/18/2007	31.16	718.31	173.5	29.13	52.87	114.8	26.97	8.76
10/19/2007	30.17	700.31	170.42	27.92	51.4	112.28	26.3	8.37
10/22/2007	30.51	702.63	174.36	28.18	51.29	113.37	26.64	8.34
10/23/2007	30.9	708.86	186.16	28.79	51.86	114.68	26.8	8.65
10/24/2007	31.25	707.86	185.93	28.49	51.6	112.95	26.01	8.59
10/25/2007	31.99	706.62	182.78	27.92	51.39	112.81	25.89	8.6
10/26/2007	35.03	717.18	184.7	28.98	52.47	113.73	25.94	8.67
10/29/2007	34.57	720.74	185.09	29.47	51.77	114.8	26.26	8.77
10/30/2007	35.57	716.52	187	29.8	51.59	114.12	26.27	8.8
10/31/2007	36.81	724.4	189.95	30.6	51.68	116.12	26.9	8.87
11/1/2007	37.06	705.46	187.44	29.7	51.5	113.65	26.5	8.5
11/2/2007	37.06	704.95	187.87	30.05	52.4	114.59	26.8	8.95
11/5/2007	36.73	701.71	186.18	29.97	52.54	113.4	26.84	8.67
11/6/2007	36.41	709.91	191.79	30.25	53.41	113.17	27.49	8.63
11/7/2007	35.52	688.73	186.3	29.31	51.84	111.08	26.9	8.24
11/8/2007	34.74	686.13	175.47	28.54	49.94	106.11	25.93	8.48
11/9/2007	33.73	675.68	165.37	27.31	48.39	100.25	25.15	8.2
11/12/2007	33.38	670.37	153.76	27.17	47.54	101.45	25.37	7.87
11/13/2007	34.46	690.77	169.96	28.21	49.5	105.27	26.14	8
11/14/2007	33.93	685.76	166.11	27.61	49.07	103.44	25.85	7.98
11/15/2007	33.76	676.59	164.3	26.83	48.9	103.6	25.53	7.78
11/16/2007	34.09	680.61	166.39	26.91	50.75	104.79	25.51	7.7
11/19/2007	33.96	669.17	163.95	26.62	49.44	102.22	25.17	7.34
11/20/2007	34.58	674.01	168.85	26.31	49.56	103.42	25.52	7.24
11/21/2007	34.23	662.89	168.46	25.56	48.88	102.22	24.63	6.95
11/23/2007	34.11	673.71	171.54	26.13	49.17	104.05	25.07	7.19
11/26/2007	32.97	657.79	172.54	25.71	48.16	101.97	24.37	7.03
11/27/2007	33.06	668.08	174.81	26.64	48.71	103.83	25.11	7.07
11/28/2007	33.7	686.42	180.22	27.69	50.73	107.37	26.19	7.36
11/29/2007	33.59	687.59	184.29	28.14	51.05	107.5	26.34	7.29
11/30/2007	33.6	692.03	182.22	24.54	51.16	105.18	26.08	7.51
12/3/2007	32.92	687	178.86	23.94	50.44	105.83	26.25	7.25
12/4/2007	32.77	682.18	179.81	23.6	50.71	106.63	26.31	6.97
12/5/2007	34.15	692.85	185.5	24.31	51.66	108.16	27.22	6.98
12/6/2007	34.55	702.62	189.95	24.95	52.21	109.7	27.98	7.06
12/7/2007	34.53	701.18	194.3	25.07	51.84	108.86	27.73	7.06
12/10/2007	34.76	706.34	194.21	25.21	51.97	109.39	27.78	7.14
12/11/2007	34.1	691.11	188.54	24.36	50.78	106.99	26.93	6.97
12/12/2007	34.47	694.94	190.86	24	51.53	108.47	27.28	7.06
12/13/2007	35.22	696.56	191.83	23.6	52.37	108.18	27.16	6.99
12/14/2007	35.31	687.38	190.39	23.57	52.14	105.77	26.29	6.89
12/17/2007	34.39	677.46	184.4	23.65	50.93	104.53	25.72	6.8
12/18/2007	34.74	681.05	182.98	24.02	51.02	106.31	25.91	6.81
12/19/2007	34.79	679.89	183.12	24.36	51.15	107.14	26.19	6.76
12/20/2007	35.52	682.72	187.21	24.89	51.16	108.84	26.41	6.79
12/21/2007	36.06	693.57	193.91	24.88	52.03	111.05	26.96	6.79
12/24/2007	36.58	698.84	198.8	25.15	52.32	111.65	27.31	6.75
12/26/2007	36.61	699.84	198.95	24.99	52.77	111.56	27.45	6.89
12/27/2007	35.97	690.14	198.57	24.93	51.61	109.6	26.83	6.84
12/28/2007	36.12	691.31	199.83	24.95	51.36	110.09	26.76	6.7
12/31/2007	35.6	685.65	198.08	24.51	50.48	108.1	26.66	6.73
1/2/2008	35.22	675.95	194.84	24.39	49.65	104.69	25.35	6.6
1/3/2008	35.37	676.12	194.93	23.71	49.65	104.9	24.67	6.45
1/4/2008	34.38	660.73	180.05	22.09	46.87	101.13	22.67	6.13
1/7/2008	34.61	662.94	177.64	21.26	45.35	100.05	22.88	6.16
1/8/2008	33.45	651.02	171.25	20.74	43.19	97.59	22.26	6.1
1/9/2008	34.44	661.08	179.4	20.93	44.44	98.31	22.75	6.07
1/10/2008	34.33	665.64	178.02	20.94	45.34	99.92	22.54	6.25
1/11/2008	33.91	656.03	172.69	20.76	45	97.67	21.99	6.06
1/14/2008	34.39	663.48	178.78	21.45	46.13	102.93	23.08	6.18
1/15/2008	34	647.35	169.04	20.9	45.05	101.83	22.69	5.97
1/16/2008	33.23	642.77	159.64	20.68	44.34	101.63	19.88	5.86
1/17/2008	33.11	625.13	160.89	20.86	43	101.1	19.33	5.76
1/18/2008	33.01	620.43	161.36	21.08	43.75	103.4	19	5.92
1/22/2008	31.96	612.82	155.64	20.25	42.72	101.22	18.61	5.93
1/23/2008	31.93	626.5	139.07	20.21	43.19	106.1	19.98	6.3
1/24/2008	33.25	632.68	135.6	21.09	44.89	106.91	20.69	6.26
1/25/2008	32.94	621.53	130.01	20.06	43.74	104.52	20	6.58
1/28/2008	32.72	631.74	130.01	20.35	43.8	104.98	20.29	6.67
1/29/2008	32.6	634.96	131.54	20.56	43.38	106.1	20.5	6.69
1/30/2008	32.2	632.36	132.18	20.43	43.54	105.65	20.69	6.75
1/31/2008	32.6	643.06	135.36	20.04	43.72	107.11	21.1	6.64
2/1/2008	30.45	646.3	133.75	20.35	44.42	109.08	21.77	6.85
2/4/2008	30.19	638.43	131.65	20.02	44.06	107.93	21.2	6.68
2/5/2008	29.07	618.66	129.36	19.12	42.98	105.02	20.12	6.43
2/6/2008	28.52	614.23	122	19.07	42.16	103.59	19.92	6.31
2/7/2008	28.12	618.18	121.24	19.43	40.5	102.34	20.05	6.17
2/8/2008	28.56	614.55	125.48	19.45	41.88	103.27	20.27	6.08
2/11/2008	28.21	617.69	129.45	19.93	42.63	105.14	20.68	6.39
2/12/2008	28.34	622.86	124.86	19.71	42.88	106.53	20.9	6.46
2/13/2008	28.96	631.51	129.4	20.31	44.05	108.42	21.21	6.58
2/14/2008	28.5	623.12	127.46	19.81	43.26	106.13	20.46	6.46
2/15/2008	28.42	623.85	124.63	19.57	43.87	106.16	20.11	6.45
2/19/2008	28.17	621.99	122.18	19.28	43.95	105	20.16	6.48
2/20/2008	28.22	625.92	123.82	19.75	47.44	107.85	20.38	6.41
2/21/2008	28.1	618.97	121.54	19.27	46.83	106.93	20.3	6.23
2/22/2008	27.68	623.21	119.46	19.54	47.4	108.07	19.82	6.25
2/25/2008	27.84	630.58	119.74	20.14	48.13	110.08	19.94	6.46
2/26/2008	28.38	634.78	119.15	20.48	49.2	114.38	20.69	6.52
2/27/2008	28.26	635.56	122.96	20.77	48.94	116.46	20.77	6.6
2/28/2008	27.93	630.06	129.91	20.87	48.55	115.24	20.49	6.62
2/29/2008	27.2	613.62	125.02	19.9	47.77	113.86	19.97	6.53
3/3/2008	26.99	613.24	121.73	19.94	47.6	114.23	20.01	6.18
3/4/2008	27.59	611.15	124.62	19.67	48.45	115.71	20	6.13
3/5/2008	28.12	613.73	124.49	19.79	48.31	115.39	20.2	6.12
3/6/2008	27.57	601.48	120.93	19.43	47.78	112.52	19.87	5.94
3/7/2008	27.87	596.79	122.25	19.35	47.31	113.94	20.07	5.78
3/10/2008	28.05	589.15	119.69	19.12	46.71	114.01	20.12	5.6
3/11/2008	29.28	610.95	127.35	19.83	47.92	116.49	21.2	5.9
3/12/2008	28.63	606.16	126.03	19.69	47.27	117.07	21.12	5.7
3/13/2008	28.62	608.19	127.94	19.85	47.02	115.91	21.28	5.39
3/14/2008	27.96	595.5	126.61	19.4	45.92	115.23	20.66	5.29
3/17/2008	28.3	593.48	126.73	19.39	46.42	115.55	20.85	5.11
3/18/2008	29.42	618.64	132.82	20.32	47.93	118.41	21.75	5.29
3/19/2008	28.62	604.19	129.67	19.51	46.59	116.94	21.09	5.45
3/20/2008	29.18	620.38	133.27	20.01	46.5	118.33	21.75	5.62
3/24/2008	29.17	628.39	139.53	20.56	47.93	119.06	22.13	5.96
3/25/2008	29.14	627.96	140.98	20.42	48.26	117.97	22.27	6
3/26/2008	28.56	621.99	145.06	20.16	47.34	116.91	21.86	5.87
3/27/2008	28.05	614.73	140.25	19.47	46.64	115.52	21.09	5.83
3/28/2008	27.91	610.31	143.01	19.61	46.09	114.57	20.79	5.59
3/31/2008	28.38	613.71	143.5	19.92	45.66	115.14	21.18	5.72
4/1/2008	29.5	635.47	149.53	20.33	47.59	116.49	21.97	5.97
4/2/2008	29.16	633.36	147.49	19.95	47.23	114.81	21.85	6.13
4/3/2008	29	633.52	151.61	20.12	46.96	116.02	21.93	6.46
4/4/2008	29.16	632.84	153.08	19.53	46.4	115.76	21.87	6.49
4/7/2008	29.16	634.17	155.89	19.23	45.92	116.31	21.75	6.73
4/8/2008	28.75	630.48	152.84	19	46.07	116.27	21.08	6.91
4/9/2008	28.89	625.85	151.44	18.69	46.09	116.77	21.42	6.72
4/10/2008	29.11	628.87	154.55	18.77	46.57	118.78	22.08	6.74
4/11/2008	28.28	614.59	147.14	18.5	45.47	116	21.24	6.69
4/14/2008	28.06	611.69	147.78	18.24	45.82	117.28	20.69	6.78
4/15/2008	28.25	614.95	148.38	18.28	45.82	117.17	20.91	6.88
4/16/2008	28.95	627.39	153.7	18.72	47.1	120.47	22.13	7.19
4/17/2008	29.22	628.4	154.49	19.05	47.31	123.08	22.11	7.26
4/18/2008	30	640.6	161.04	19.47	48.18	124.4	22.55	7.45
4/21/2008	30.42	640.14	168.16	19.56	48.45	124.35	22.46	7.73
4/22/2008	30.25	635.57	160.2	19.05	48.17	123.67	21.99	7.65
4/23/2008	31.45	637.75	162.89	19.05	48.02	123.6	22.56	7.52
4/24/2008	31.8	643.23	168.94	19.14	48.35	124.19	22.69	8.4
4/25/2008	29.83	644.85	169.73	19.11	47.45	123.08	22.56	7.5
4/28/2008	28.99	643.93	172.24	18.87	47.59	121.69	22.71	8.21
4/29/2008	28.64	643	175.05	18.97	47.84	122.85	22.62	8.12
4/30/2008	28.52	641	173.95	18.63	46.35	120.7	22.26	8.26
5/1/2008	29.4	652.01	180	19.08	48.03	123.61	23.29	8.48
5/2/2008	29.24	653.47	180.94	19.32	48.36	123.18	23.58	8.27
5/5/2008	29.08	650.39	184.73	19.1	48.28	122.03	23.25	8.33
5/6/2008	29.7	653.49	186.66	19.19	48.64	122.82	23.58	8.27
5/7/2008	29.21	641.79	182.59	18.9	48.65	124.14	23.17	7.96
5/8/2008	29.27	643.93	185.06	18.84	49.06	124.92	23.4	8.2
5/9/2008	29.39	639.2	183.45	19.03	49.13	124.06	23.37	8.1
5/12/2008	29.99	644.89	188.16	19.37	46.83	125.24	23.64	8.15
5/13/2008	29.78	643.31	189.96	20	44.27	126.58	23.76	8.23
5/14/2008	29.93	646.03	186.26	20.06	45.64	127.52	23.84	8.14
5/15/2008	30.45	652.38	189.73	20.63	46.73	128.46	24.97	8.17
5/16/2008	29.99	652.15	187.62	21.31	47.29	127.82	25	8.11
5/19/2008	29.46	653.1	183.6	21.2	46.71	126.49	24.88	8.02
5/20/2008	28.76	645.53	185.9	20.57	46.46	125.18	24.09	8
5/21/2008	28.25	635.32	178.19	20.01	44.8	123.62	23.66	7.8
5/22/2008	28.47	637.11	177.05	20.89	44.9	124.7	23.88	7.16
5/23/2008	28.05	628.79	181.17	21.19	44.96	124.2	23.41	6.87
5/27/2008	28.44	633.03	186.43	21.49	45.7	127.32	23.6	6.8
5/28/2008	28.18	634.38	187.01	21.69	46.52	129.54	23.47	6.78
5/29/2008	28.31	638.8	186.69	21.81	46.91	129.71	23.14	6.71
5/30/2008	28.32	639.15	188.75	23.06	47.06	129.43	23.18	6.8
6/2/2008	27.8	631.94	186.1	22.79	46.25	127.36	23.2	6.64
6/3/2008	27.31	627.42	185.37	23.47	46.24	127.84	22.94	6.68
6/4/2008	27.54	627	185.19	23.89	46.81	127.55	23.48	6.46
6/5/2008	28.3	639.15	189.43	24.02	48.51	128.47	23.87	6.4
6/6/2008	27.49	619.26	185.64	23.74	47.63	124.94	22.9	6.04
6/9/2008	27.71	619.36	181.61	24.15	47.63	125.86	22.76	6.36
6/10/2008	27.89	618.99	185.64	23.6	47.57	125.94	22.68	6.12
6/11/2008	27.12	608.66	180.81	23.45	46.48	123.25	21.81	5.97
6/12/2008	28.24	610.39	173.26	23.78	46.97	123.85	22.05	6
6/13/2008	29.07	618.86	172.37	24.42	47.45	126.15	22.66	6.27
6/16/2008	28.93	618.06	176.84	24.45	47.58	126.71	22.86	6.5
