state	year	so2	pcinc
37	53	0.07791	5340.336
37	54	0.07352	5308.642
37	55	0.07485	5518.219
37	56	0.07777	5686.508
37	57	0.07212	5465.385
37	58	0.06418	5681.818
37	59	0.06287	5844.444
37	60	0.06401	5901.818
37	61	0.06026	6064.982
37	62	0.06228	6329.787
37	63	0.06648	6510.49
37	64	0.07062	6838.488
37	65	0.07564	7151.515
37	66	0.09683	7660.131
37	67	0.08855	7968.153
37	68	0.10228	8330.275
37	69	0.10552	8815.249
37	70	0.11135	9081.461
37	71	0.10625	9192.513
37	72	0.10807	9829.897
37	73	0.11056	10434.15
37	74	0.10429	10267.7
37	75	0.09686	10049.08
37	76	0.10678	10515.44
37	77	0.11188	10685.92
37	78	0.10131	11170.03
37	79	0.09962	11238.02
37	80	0.09416	11204.48
37	81	0.08604	11434.45
37	82	0.08033	11344.28
37	83	0.0775	11675.17
37	84	0.07954	12438.62
37	85	0.0776	12749.73
37	86	0.08033	13222.92
37	87	0.07197	13479
37	88	0.07341	13853.17
37	89	0.07713	13936.87
37	90	0.07391	14164.49
37	91	0.07159	14036.76
37	92	0.07779	14439.68
37	93	0.08386	14784.36
37	94	0.07584	15139.98
38	29	0.06232	2700.573
38	30	0.05573	2266.667
38	31	0.04705	1526.403
38	32	0.03994	1630.74
38	33	0.04154	1424.39
38	34	0.04464	1605.381
38	35	0.04627	2347.295
38	36	0.0497	1994.841
38	37	0.05191	2682.724
38	38	0.04637	2362.869
38	39	0.04813	2675.699
38	40	0.05166	3511.706
38	41	0.06061	4071.484
38	42	0.07125	4667.61
38	43	0.08404	6229.721
38	44	0.08664	6338.899
38	45	0.08204	6189.624
38	46	0.09866	5836.933
38	47	0.08025	7264.289
38	48	0.09496	6865.741
38	49	0.11405	5627.907
38	50	0.11085	6195.455
38	51	0.1217	6201.717
38	52	0.09448	5521.008
38	53	0.09893	5596.639
38	54	0.06594	5588.477
38	55	0.09357	5995.951
38	56	0.1	6134.921
38	57	0.09298	6119.231
38	58	0.08503	6981.061
38	59	0.0829	6211.111
38	60	0.08351	6607.273
38	61	0.08394	5953.069
38	62	0.08425	8187.943
38	63	0.08005	7447.552
38	64	0.07617	7213.058
38	65	0.07293	8249.158
38	66	0.08209	8150.327
38	67	0.08149	8222.93
38	68	0.08982	8247.706
38	69	0.09114	8739.003
38	70	0.09456	8761.236
38	71	0.0954	9502.674
38	72	0.10671	10922.68
38	73	0.13118	14641.46
38	74	0.11566	13086.28
38	75	0.10857	12456.03
38	76	0.13403	11469.11
38	77	0.1387	11059.57
38	78	0.15014	13097.64
38	79	0.17043	12408.04
38	80	0.17597	10701.68
38	81	0.27261	12646.53
38	82	0.25335	12736.01
38	83	0.24387	12883.99
38	84	0.25243	12962.05
38	85	0.25133	12901.18
38	86	0.2387	12876.04
38	87	0.2539	12632
38	88	0.272	11444.34
38	89	0.26646	12566.33
38	90	0.30841	13334.2
38	91	0.37969	13009.19
38	92	0.31554	13943.32
38	93	0.33276	13598.74
38	94	0.33571	14401.39
39	29	0.32996	5458.453
39	30	0.29259	4837.037
39	31	0.24884	4579.208
39	32	0.21483	3692.596
39	33	0.21896	3687.805
39	34	0.23197	4017.937
39	35	0.2368	4450.262
39	36	0.2672	5038.693
39	37	0.28039	5307.309
39	38	0.22304	4658.228
39	39	0.24466	5131.245
39	40	0.26765	5919.732
39	41	0.31154	6293.706
39	42	0.34681	7128.713
39	43	0.39458	8046.723
39	44	0.39313	8039.579
39	45	0.37638	7912.94
39	46	0.31683	7003.24
39	47	0.343	6775.769
39	48	0.32351	7060.185
39	49	0.28208	6702.326
39	50	0.29234	7250
39	51	0.29597	7811.159
39	52	0.26164	7987.395
39	53	0.25464	8445.378
39	54	0.21575	8028.807
39	55	0.23601	8388.664
39	56	0.21959	8595.238
39	57	0.23346	8561.538
39	58	0.27334	8185.606
39	59	0.27081	8507.407
39	60	0.25432	8618.182
39	61	0.24774	8588.448
39	62	0.25013	8815.603
39	63	0.25594	9000
39	64	0.26109	9357.388
39	65	0.26729	9835.017
39	66	0.28973	10307.19
39	67	0.27705	10461.78
39	68	0.29052	10972.48
39	69	0.29259	11390.03
39	70	0.29753	11320.22
39	71	0.28887	11358.29
39	72	0.30073	11860.82
39	73	0.31638	12495.12
39	74	0.3022	12402.65
39	75	0.28492	12155.42
39	76	0.28324	12741.31
39	77	0.27821	13213
39	78	0.26028	13621.21
39	79	0.25625	13816.07
39	80	0.24812	13638.66
39	81	0.25221	13602.83
39	82	0.23864	13395.38
39	83	0.23286	13465.2
39	84	0.24244	14171.88
39	85	0.24003	14414.61
39	86	0.24419	14725
39	87	0.241	14725
39	88	0.24469	15097.89
39	89	0.25102	15227.81
39	90	0.23958	15272.41
39	91	0.23448	15051.8
39	92	0.23378	15374.09
39	93	0.22739	15584.52
39	94	0.21696	16150.81
40	29	0.17119	3202.006
40	30	0.14329	2666.667
40	31	0.1165	2417.492
40	32	0.09649	1986.879
40	33	0.1045	2126.829
40	34	0.1054	2206.278
40	35	0.1094	2547.993
40	36	0.11291	2717.111
40	37	0.11698	3064.784
40	38	0.11918	2869.198
40	39	0.12171	2895.851
40	40	0.1213	3214.883
40	41	0.13399	3317.793
40	42	0.14294	4377.652
40	43	0.15349	5016.223
40	44	0.16584	5813.234
40	45	0.16529	5736.434
40	46	0.13003	5097.192
40	47	0.16478	4978.017
40	48	0.14774	5268.519
40	49	0.11048	5400
40	50	0.11034	5181.818
40	51	0.11594	5515.021
40	52	0.10119	5857.143
40	53	0.10616	6172.269
40	54	0.08652	5975.309
40	55	0.1023	6113.36
40	56	0.10023	6289.683
40	57	0.08995	6353.846
40	58	0.07175	6787.879
40	59	0.06715	6877.778
40	60	0.06671	6956.364
40	61	0.06196	7007.22
40	62	0.05692	7046.099
40	63	0.05325	7153.846
40	64	0.05052	7505.155
40	65	0.04688	7915.825
40	66	0.04168	8189.542
40	67	0.04138	8585.987
40	68	0.03753	8981.651
40	69	0.03542	9275.66
40	70	0.03308	9626.404
40	71	0.03119	9737.968
40	72	0.03168	10167.53
40	73	0.03233	10824.39
40	74	0.02868	10827.43
40	75	0.02567	11006.13
40	76	0.03379	11320.46
40	77	0.03595	11595.67
40	78	0.03559	12136.36
40	79	0.04529	12751.16
40	80	0.04601	13036.41
40	81	0.04986	13731.36
40	82	0.04543	13909.98
40	83	0.04311	13042.92
40	84	0.04495	13204.24
40	85	0.04468	13194.41
40	86	0.042	12852.08
40	87	0.04488	12507
40	88	0.04733	12773.51
40	89	0.04602	12979.87
40	90	0.04877	13158.4
40	91	0.04824	13076.86
40	92	0.04946	13363.56
40	93	0.04764	13460.51
40	94	0.04495	13613.3
41	29	0.07182	4727.794
41	30	0.06695	4444.444
41	31	0.05693	4117.162
41	32	0.05247	3505.155
41	33	0.07157	3434.146
41	34	0.05381	3883.408
41	35	0.05695	3935.428
41	36	0.05659	4660.361
41	37	0.05439	4559.801
41	38	0.05154	4430.38
41	39	0.05087	4775.614
41	40	0.05015	5735.786
41	41	0.05867	6278.166
41	42	0.05875	7821.782
41	43	0.0658	8877.352
41	44	0.07328	8521.954
41	45	0.07245	8026.237
41	46	0.06933	7386.609
41	47	0.06952	7288.715
41	48	0.05991	7560.185
41	49	0.06003	7400
41	50	0.05237	7490.909
41	51	0.05331	7811.159
41	52	0.04621	7991.597
41	53	0.04607	8021.008
41	54	0.03749	7658.436
41	55	0.04336	7979.757
41	56	0.03911	8186.508
41	57	0.03799	7869.231
41	58	0.03234	7939.394
41	59	0.03107	8274.074
41	60	0.03157	8258.182
41	61	0.03067	8429.603
41	62	0.02897	8648.936
41	63	0.02782	8828.671
41	64	0.02828	9178.694
41	65	0.02647	9569.024
41	66	0.02647	9885.621
41	67	0.02726	10184.71
41	68	0.02783	10522.94
41	69	0.02792	10706.74
41	70	0.02834	10918.54
41	71	0.02341	11090.91
41	72	0.0221	11737.11
41	73	0.02109	12324.39
41	74	0.02114	12389.38
41	75	0.02	12325.15
41	76	0.01927	13019.31
41	77	0.01599	13281.59
41	78	0.01967	13887.21
41	79	0.02193	14137.56
41	80	0.02199	13813.73
41	81	0.01713	13462.72
41	82	0.01617	12948.91
41	83	0.01583	13182.13
41	84	0.01639	13702.01
41	85	0.01619	13861.44
41	86	0.01504	14110.42
41	87	0.01544	14165
41	88	0.01551	14466.41
41	89	0.01594	14901.19
41	90	0.01653	14968.67
41	91	0.01809	14843.78
41	92	0.01914	15126.32
41	93	0.01813	15429.7
41	94	0.01776	15829.85
42	29	0.21056	5465.616
42	30	0.19092	5200
42	31	0.15224	4876.238
42	32	0.12259	4151.828
42	33	0.12989	4019.512
42	34	0.13864	4260.09
42	35	0.14427	4458.988
42	36	0.14837	5107.481
42	37	0.15998	5215.947
42	38	0.15614	4683.544
42	39	0.15269	5029.636
42	40	0.15979	5689.799
42	41	0.17366	5959.596
42	42	0.18867	6647.808
42	43	0.2083	7352.369
42	44	0.21862	7662.338
42	45	0.21192	7561.121
42	46	0.1839	6900.648
42	47	0.19451	6604.787
42	48	0.18718	6587.963
42	49	0.17462	6474.419
42	50	0.17632	7000
42	51	0.17757	7291.845
42	52	0.17402	7453.782
42	53	0.17001	7903.361
42	54	0.16427	7473.251
42	55	0.16448	7708.502
42	56	0.16341	8138.889
42	57	0.16132	8311.538
42	58	0.16089	8151.515
42	59	0.15658	8248.148
42	60	0.15255	8294.545
42	61	0.14913	8350.181
42	62	0.1494	8567.376
42	63	0.1497	8713.287
42	64	0.14951	9075.601
42	65	0.14944	9464.646
42	66	0.17893	9879.085
42	67	0.1678	10302.55
42	68	0.18811	10691.13
42	69	0.19333	11123.17
42	70	0.20259	11351.12
42	71	0.18488	11366.31
42	72	0.18057	11920.1
42	73	0.17263	12434.15
42	74	0.17458	12438.05
42	75	0.16444	12427.4
42	76	0.1651	12899.61
42	77	0.15876	13240.07
42	78	0.14953	13685.19
42	79	0.16106	13947.45
42	80	0.16134	13897.76
42	81	0.13572	14030.85
42	82	0.12818	14045.01
42	83	0.12494	14019.72
42	84	0.13033	14561.38
42	85	0.12948	15006.44
42	86	0.12639	15465.63
42	87	0.12631	15603
42	88	0.12604	15915.55
42	89	0.12293	16325.71
42	90	0.12132	16434.29
42	91	0.12069	16407.69
42	92	0.11924	16702.83
42	93	0.11527	16835.7
42	94	0.11017	17165.51
44	29	0.12282	6189.112
44	30	0.11955	5755.556
44	31	0.10424	5775.578
44	32	0.09306	5295.22
44	33	0.10962	5356.098
44	34	0.09926	5291.48
44	35	0.10325	5549.738
44	36	0.10059	6027.515
44	37	0.10952	5980.066
44	38	0.11671	5578.059
44	39	0.10697	5994.92
44	40	0.10685	6806.02
44	41	0.1081	7148.407
44	42	0.10933	8019.802
44	43	0.09653	7696.301
44	44	0.09511	7804.576
44	45	0.09155	7549.195
44	46	0.06471	7311.015
44	47	0.0986	7059.111
44	48	0.12148	6555.556
44	49	0.05885	6334.884
44	50	0.09804	6990.909
44	51	0.0884	7300.429
44	52	0.10939	7352.941
44	53	0.10069	7735.294
44	54	0.12914	7547.325
44	55	0.10113	7870.445
44	56	0.08149	7873.016
44	57	0.09314	7730.769
44	58	0.10598	7768.939
44	59	0.1055	8033.333
44	60	0.09698	8072.727
44	61	0.09871	8350.181
44	62	0.08786	8645.39
44	63	0.07469	8860.14
44	64	0.06591	9178.694
44	65	0.0508	9616.162
44	66	0.04595	10124.18
44	67	0.05288	10601.91
44	68	0.05625	10981.65
44	69	0.06073	11184.75
44	70	0.0636	11373.6
44	71	0.03546	11310.16
44	72	0.01928	11731.96
44	73	0.00751	11963.41
44	74	0.02316	11814.16
44	75	0.02508	11801.64
44	76	0.00209	12231.66
44	77	0.00209	12467.51
44	78	0.0227	12804.71
44	79	0.02037	13083.46
44	80	0.01305	13411.76
44	81	0.01017	13613.11
44	82	0.00958	13767.64
44	83	0.00931	14090.49
44	84	0.00964	14859.38
44	85	0.00947	15165.41
44	86	0.01159	15701.04
44	87	0.00961	16030
44	88	0.01161	16622.84
44	89	0.00877	16871.91
44	90	0.00774	16563.97
44	91	0.00711	16238.93
44	92	0.00725	16384.62
44	93	0.00665	16770.93
44	94	0.0062	16974.48
45	29	0.06326	1912.607
45	30	0.06534	1770.37
45	31	0.05932	1666.667
45	32	0.05492	1462.043
45	33	0.05536	1678.049
45	34	0.05625	1856.502
45	35	0.05653	1972.077
45	36	0.06402	2192.605
45	37	0.0666	2234.219
45	38	0.0518	2075.949
45	39	0.05661	2303.133
45	40	0.06187	2759.197
45	41	0.07095	3014.763
45	42	0.07748	3804.809
45	43	0.08894	4153.147
45	44	0.09026	4483.612
45	45	0.08712	4454.383
45	46	0.071	4179.266
45	47	0.08572	3844.651
45	48	0.08694	4217.593
45	49	0.06247	4055.814
45	50	0.07094	4209.091
45	51	0.07123	4781.116
45	52	0.0609	5012.605
45	53	0.06192	5176.471
45	54	0.04938	4786.008
45	55	0.05885	4963.563
45	56	0.05638	4988.095
45	57	0.0563	4934.615
45	58	0.05788	4965.909
45	59	0.05648	5137.037
45	60	0.05429	5200
45	61	0.05253	5371.841
45	62	0.0525	5634.752
45	63	0.05279	5786.713
45	64	0.05473	6082.474
45	65	0.05575	6528.62
45	66	0.06635	7035.948
45	67	0.06352	7363.057
45	68	0.07227	7761.468
45	69	0.07518	8155.425
45	70	0.07923	8429.775
45	71	0.07704	8558.824
45	72	0.07905	9054.124
45	73	0.08055	9614.634
45	74	0.0742	9634.956
45	75	0.06838	9423.313
45	76	0.07872	9861.004
45	77	0.07897	9969.314
45	78	0.0961	10382.15
45	79	0.10136	10574.96
45	80	0.09237	10585.43
45	81	0.08371	10753.21
45	82	0.07826	10626.52
45	83	0.07562	10908.35
45	84	0.07782	11497.77
45	85	0.07628	11720.73
45	86	0.07392	11956.25
45	87	0.08014	12197
45	88	0.07595	12660.27
45	89	0.07466	12702.65
45	90	0.07548	13147.08
45	91	0.07113	12934
45	92	0.06885	13114.17
45	93	0.07564	13331.75
45	94	0.07558	13698.38
46	29	0.04348	3008.596
46	30	0.03897	2666.667
46	31	0.03314	1955.446
46	32	0.0289	1743.205
46	33	0.03043	1258.537
46	34	0.03226	1632.287
46	35	0.03264	2670.157
46	36	0.03754	2089.424
46	37	0.03964	2666.113
46	38	0.03236	2675.105
46	39	0.03565	2895.851
46	40	0.03945	3394.649
46	41	0.0496	3651.904
46	42	0.05633	5311.174
46	43	0.06287	5451.006
46	44	0.06622	6017.316
46	45	0.06196	6428.145
46	46	0.05043	6074.514
46	47	0.06013	6170.005
46	48	0.05603	7060.185
46	49	0.0415	5190.698
46	50	0.04351	5845.455
46	51	0.04489	6433.476
46	52	0.0385	5571.429
46	53	0.03847	6029.412
46	54	0.02839	5983.539
46	55	0.03565	5408.907
46	56	0.03812	5603.175
46	57	0.03509	6392.308
46	58	0.02926	6571.97
46	59	0.02862	5785.185
46	60	0.02925	6781.818
46	61	0.02876	6700.361
46	62	0.02819	7386.525
46	63	0.02801	7024.476
46	64	0.02962	6835.052
46	65	0.03135	7639.731
46	66	0.0648	8137.255
46	67	0.05409	8191.083
46	68	0.07606	8437.309
46	69	0.08181	8624.633
46	70	0.0936	8960.674
46	71	0.08349	9278.075
46	72	0.07459	10213.92
46	73	0.051	12275.61
46	74	0.06056	11066.37
46	75	0.05713	11116.56
46	76	0.06075	10333.98
46	77	0.06097	10868.23
46	78	0.08168	11804.71
46	79	0.07073	12009.27
46	80	0.06479	10785.71
46	81	0.0568	11485.86
46	82	0.05352	11349.15
46	83	0.05198	11234.34
46	84	0.05381	12035.71
46	85	0.05318	11967.78
46	86	0.0498	12245.83
46	87	0.02587	12503
46	88	0.05548	12317.66
46	89	0.05446	12935.96
46	90	0.05635	13603.13
46	91	0.05754	13700.08
46	92	0.05645	14225.1
46	93	0.05406	14330.96
46	94	0.05634	15181.75
47	29	0.11714	2671.92
47	30	0.12487	2377.778
47	31	0.11741	2252.475
47	32	0.11066	1818.182
47	33	0.11138	1951.22
47	34	0.11386	2161.435
47	35	0.11581	2268.761
47	36	0.13724	2588.134
47	37	0.14671	2740.864
47	38	0.10882	2497.89
47	39	0.12281	2599.492
47	40	0.13751	3081.104
47	41	0.16545	3341.103
47	42	0.19058	3925.035
47	43	0.21959	4678.78
47	44	0.22479	5312.307
47	45	0.21168	5408.468
47	46	0.15983	4676.026
47	47	0.19131	4323.4
47	48	0.16511	4467.593
47	49	0.11718	4418.605
47	50	0.11941	4663.636
47	51	0.1037	4806.867
47	52	0.15361	4936.975
47	53	0.14772	5357.143
47	54	0.2076	5234.568
47	55	0.15316	5356.275
47	56	0.13731	5623.016
47	57	0.17281	5657.692
47	58	0.26168	5708.333
47	59	0.25899	5907.407
47	60	0.22914	5861.818
47	61	0.22696	6072.202
47	62	0.22187	6237.589
47	63	0.21651	6444.056
47	64	0.21053	6707.904
47	65	0.20564	7121.212
47	66	0.24009	7578.431
47	67	0.22498	7831.21
47	68	0.24754	8324.159
47	69	0.25242	8601.173
47	70	0.26141	8834.27
47	71	0.2704	9064.171
47	72	0.31391	9631.443
47	73	0.41795	10297.56
47	74	0.35498	10159.29
47	75	0.32868	10002.04
47	76	0.31952	10476.83
47	77	0.30969	10693.14
47	78	0.2529	11227.27
47	79	0.25244	11367.85
47	80	0.24357	11218.49
47	81	0.22549	11359.9
47	82	0.21187	11270.07
47	83	0.20576	11426.91
47	84	0.21301	12138.39
47	85	0.20953	12437.16
47	86	0.21015	13012.5
47	87	0.20908	13315
47	88	0.21474	13605.57
47	89	0.19497	13791.4
47	90	0.20054	13842.47
47	91	0.18667	13785.3
47	92	0.19535	14320.65
47	93	0.20221	14580.57
47	94	0.17882	15039.44
48	29	0.14042	3366.762
48	30	0.12955	2985.185
48	31	0.109	2813.531
48	32	0.09747	2427.366
48	33	0.12852	2439.024
48	34	0.10127	2556.054
48	35	0.1078	2766.143
48	36	0.10854	3121.238
48	37	0.10849	3388.704
48	38	0.1049	3316.456
48	39	0.10533	3437.765
48	40	0.10338	3862.876
48	41	0.11311	4024.864
48	42	0.11717	5007.072
48	43	0.13273	6035.042
48	44	0.14879	6394.558
48	45	0.15225	6243.292
48	46	0.15538	5583.153
48	47	0.15062	5534.929
48	48	0.11487	5574.074
48	49	0.13178	6000
48	50	0.10724	6154.545
48	51	0.10525	6343.348
48	52	0.10351	6525.21
48	53	0.10517	6684.874
48	54	0.10501	6674.897
48	55	0.10442	6829.96
48	56	0.09823	7039.683
48	57	0.09523	7115.385
48	58	0.08725	7087.121
48	59	0.08492	7211.111
48	60	0.08304	7094.545
48	61	0.08148	7277.978
48	62	0.07849	7343.972
48	63	0.0767	7486.014
48	64	0.07567	7807.56
48	65	0.07345	8154.882
48	66	0.07349	8549.02
48	67	0.0746	9041.401
48	68	0.07444	9477.064
48	69	0.07439	9847.507
48	70	0.07466	10162.92
48	71	0.07787	10213.9
48	72	0.08614	10685.57
48	73	0.10059	11295.12
48	74	0.0863	11347.35
48	75	0.07814	11580.78
48	76	0.09295	12110.04
48	77	0.10046	12449.46
48	78	0.09179	13148.15
48	79	0.09286	13625.97
48	80	0.08716	13781.51
48	81	0.09781	14482.01
48	82	0.08875	14391.73
48	83	0.08414	14066.13
48	84	0.08621	14536.83
48	85	0.08393	14758.32
48	86	0.07597	14152.08
48	87	0.07547	13952
48	88	0.07444	14169.87
48	89	0.07451	14359.56
48	90	0.07306	14577.02
48	91	0.07165	14578.11
48	92	0.07148	14905.26
48	93	0.07324	15026.07
48	94	0.07075	15250.58
49	29	0.60244	3911.175
49	30	0.57178	3651.852
49	31	0.52233	3019.802
49	32	0.47582	2820.993
49	33	0.44995	2858.537
49	34	0.42337	2744.395
49	35	0.39547	3359.511
49	36	0.55414	3938.091
49	37	0.71085	3646.179
49	38	0.85416	3704.641
49	39	0.99616	3827.265
49	40	1.10286	4347.826
49	41	1.10012	4568.765
49	42	1.03493	6166.902
49	43	0.95454	7248.54
49	44	0.95843	6444.032
49	45	0.97175	6636.852
49	46	0.91349	5858.531
49	47	0.92864	5710.796
49	48	0.94367	5745.37
49	49	0.90235	5795.349
49	50	0.90697	6050
49	51	0.83738	6540.773
49	52	0.74724	6617.647
49	53	0.67752	6676.471
49	54	0.59919	6432.099
49	55	0.53281	6688.259
49	56	0.49124	6904.762
49	57	0.44041	7080.769
49	58	0.38141	7068.182
49	59	0.34179	7214.815
49	60	0.30858	7316.364
49	61	0.32255	7462.094
49	62	0.33715	7780.142
49	63	0.35319	7839.161
49	64	0.37201	8051.546
49	65	0.38609	8255.892
49	66	0.35774	8366.013
49	67	0.33406	8509.554
49	68	0.30907	8688.073
49	69	0.28428	8868.035
49	70	0.2599	9244.382
49	71	0.21559	9467.914
49	72	0.19018	9925.258
49	73	0.17416	10241.46
49	74	0.12734	10165.93
49	75	0.08843	10149.28
49	76	0.08359	10594.59
49	77	0.07296	10859.21
49	78	0.0883	11282.83
49	79	0.08192	11372.49
49	80	0.07372	11123.25
49	81	0.0499	11185.09
49	82	0.04578	11104.62
49	83	0.04356	11099.77
49	84	0.0446	11540.18
49	85	0.04358	11722.88
49	86	0.04323	11788.54
49	87	0.03624	11779
49	88	0.03923	11880.04
49	89	0.04358	12077.77
49	90	0.04398	12236.73
49	91	0.04133	12308.27
49	92	0.04157	12638.06
49	93	0.0417	12917.85
49	94	0.04081	13280.74
50	29	0.08636	4477.077
50	30	0.09168	4207.407
50	31	0.07798	3844.884
50	32	0.06425	3364.574
50	33	0.06442	3248.78
50	34	0.07283	3372.197
50	35	0.07284	3568.935
50	36	0.06443	4006.879
50	37	0.08147	3986.711
50	38	0.10393	3797.468
50	39	0.08099	4098.222
50	40	0.08573	4678.094
50	41	0.09865	4933.955
50	42	0.10894	5417.256
50	43	0.1197	5989.617
50	44	0.12772	5844.156
50	45	0.11914	6118.068
50	46	0.08072	5836.933
50	47	0.099	5456.766
50	48	0.08684	5472.222
50	49	0.02271	5186.047
50	50	0.03342	5286.364
50	51	0.03334	5695.279
50	52	0.03064	5764.706
50	53	0.02741	5987.395
50	54	0.02192	5950.617
50	55	0.02466	6137.652
50	56	0.03252	6531.746
50	57	0.02432	6576.923
50	58	0.02393	6518.939
50	59	0.02336	6751.852
50	60	0.02311	6963.636
50	61	0.02299	7173.285
50	62	0.02529	7322.695
50	63	0.02747	7409.091
50	64	0.02726	7752.577
50	65	0.02929	8249.158
50	66	0.03096	8911.765
50	67	0.02783	9232.484
50	68	0.02958	9620.795
50	69	0.02903	9891.496
50	70	0.02843	10112.36
50	71	0.02091	10216.58
50	72	0.01711	10657.22
50	73	0.01119	10987.8
50	74	0.01274	10670.35
50	75	0.01186	10507.16
50	76	0.01434	10951.74
50	77	0.01423	10981.95
50	78	0.01784	11690.24
50	79	0.01734	11947.45
50	80	0.013	11969.19
50	81	0.01264	12218.51
50	82	0.01185	12215.33
50	83	0.01146	12453.6
50	84	0.01184	13104.91
50	85	0.01165	13629.43
50	86	0.0108	14284.38
50	87	0.01075	14610
50	88	0.01094	14977.93
50	89	0.01124	15453.8
50	90	0.01078	15180.16
50	91	0.01099	14888.89
50	92	0.01091	15217.81
50	93	0.01044	15319.12
50	94	0.00922	15546.02
51	29	0.10393	3058.739
51	30	0.10549	2792.593
51	31	0.09733	2986.799
51	32	0.09217	2596.064
51	33	0.09714	2712.195
51	34	0.09336	2807.175
51	35	0.09366	2993.019
51	36	0.10816	3301.806
51	37	0.11391	3446.844
51	38	0.08453	3223.629
51	39	0.09474	3530.906
51	40	0.10547	4138.796
51	41	0.11836	4452.214
51	42	0.12128	5473.833
51	43	0.13271	5392.602
51	44	0.13007	5504.02
51	45	0.12572	5605.247
51	46	0.1189	5334.773
51	47	0.13983	4885.198
51	48	0.1403	5250
51	49	0.11646	5195.349
51	50	0.12355	5640.909
51	51	0.12507	6021.459
51	52	0.10164	6281.513
51	53	0.1025	6390.756
51	54	0.07701	6353.909
51	55	0.0968	6574.899
51	56	0.08976	6726.19
51	57	0.09014	6611.538
51	58	0.09551	6696.97
51	59	0.09408	6925.926
51	60	0.09023	6985.455
51	61	0.08687	7173.285
51	62	0.08773	7446.809
51	63	0.08926	7674.825
51	64	0.09099	8164.948
51	65	0.09434	8555.556
51	66	0.08829	8908.497
51	67	0.09488	9366.242
51	68	0.09811	9850.153
51	69	0.10194	10325.51
51	70	0.10467	10525.28
51	71	0.09669	10748.66
51	72	0.09065	11347.94
51	73	0.07207	11931.71
51	74	0.07587	11904.87
51	75	0.07019	11875.26
51	76	0.03194	12310.81
51	77	0.03324	12610.11
51	78	0.06801	13168.35
51	79	0.06754	13491.5
51	80	0.05554	13805.32
51	81	0.06129	14041.13
51	82	0.05731	14155.72
51	83	0.0551	14450.12
51	84	0.05657	15223.21
51	85	0.05529	15621.91
51	86	0.05811	16175
51	87	0.05847	16459
51	88	0.05874	16850.29
51	89	0.06159	17171.09
51	90	0.0558	17003.48
51	91	0.05661	16791.14
51	92	0.05696	16944.94
51	93	0.05802	17101.11
51	94	0.05425	17402.17
53	29	0.08618	5243.553
53	30	0.0759	4807.407
53	31	0.06387	4348.185
53	32	0.05682	3701.968
53	33	0.07034	3590.244
53	34	0.05839	3901.345
53	35	0.06139	4205.934
53	36	0.06232	4823.732
53	37	0.06306	4900.332
53	38	0.0636	4827.004
53	39	0.0653	5114.31
53	40	0.06427	6086.957
53	41	0.07002	6620.047
53	42	0.06909	8359.264
53	43	0.07696	9422.453
53	44	0.0795	9350.649
53	45	0.07433	8372.093
53	46	0.07691	7478.402
53	47	0.08941	7274.06
53	48	0.08617	7458.333
53	49	0.0895	7362.791
53	50	0.08845	7768.182
53	51	0.09444	7987.124
53	52	0.08234	8235.294
53	53	0.08509	8634.454
53	54	0.06939	8510.288
53	55	0.08011	8526.316
53	56	0.07658	8575.397
53	57	0.07237	8650
53	58	0.06412	8590.909
53	59	0.06161	8777.778
53	60	0.06123	8821.818
53	61	0.05981	9111.913
53	62	0.05641	9450.355
53	63	0.05469	9513.986
53	64	0.05509	9776.632
53	65	0.05318	10333.33
53	66	0.05244	11042.48
53	67	0.05069	11340.76
53	68	0.05057	11752.29
53	69	0.05021	11923.75
53	70	0.04996	11688.2
53	71	0.0471	11598.93
53	72	0.05084	12067.01
53	73	0.06127	12800
53	74	0.05464	12889.38
53	75	0.05034	13094.07
53	76	0.06865	13598.46
53	77	0.0814	13850.18
53	78	0.07418	14725.59
53	79	0.06777	15123.65
53	80	0.06419	15008.4
53	81	0.04662	15060.41
53	82	0.04356	14829.68
53	83	0.0422	14959.4
53	84	0.0435	15293.53
53	85	0.0425	15520.95
53	86	0.03074	16023.96
53	87	0.03433	15976
53	88	0.03426	15997.12
53	89	0.03425	16546.2
53	90	0.03293	16766.75
53	91	0.03208	16848.79
53	92	0.03328	17261.54
53	93	0.03212	17250.39
53	94	0.03214	17433.87
54	29	0.18348	3259.312
54	30	0.16909	2985.185
54	31	0.1471	2896.04
54	32	0.12936	2371.134
54	33	0.13069	2497.561
54	34	0.13552	2771.3
54	35	0.13602	2905.759
54	36	0.15378	3319.003
54	37	0.16052	3438.538
54	38	0.12198	3080.169
54	39	0.13274	3243.014
54	40	0.14483	3658.027
54	41	0.17171	3822.844
54	42	0.19813	4292.786
54	43	0.23376	4756.652
54	44	0.23908	5040.198
54	45	0.22877	5265.355
54	46	0.20807	4967.603
54	47	0.2125	5002.443
54	48	0.20958	5125
54	49	0.19811	4744.186
54	50	0.19523	4790.909
54	51	0.18895	5064.378
54	52	0.21614	5226.891
54	53	0.21379	5357.143
54	54	0.24946	5037.037
54	55	0.22191	5327.935
54	56	0.21731	5849.206
54	57	0.23432	6115.385
54	58	0.27544	5878.788
54	59	0.27403	5914.815
54	60	0.26094	5901.818
54	61	0.24856	6010.83
54	62	0.27798	6216.312
54	63	0.32347	6440.559
54	64	0.36752	6738.832
54	65	0.42514	7111.111
54	66	0.48816	7375.817
